instrument,average_theo
UD:T$:CRR 0418910961,-383308.4887
UD:T$:CRR 0418910962,-67252.8853
UD:T$:CRR 0418910972,192389.9995
UD:T$:CRR 0418910979,-1186356.3265
UD:T$:CRR 0418910984,-92291.0728
UD:T$:CRR 0418910990,112200.2681
UD:T$:CRR 0418910999,50923.0765
UD:T$:CRR 0418911007,-299009.6640
UD:T$:CRR 0418911013,115174.0146
UD:T$:CRR 0418911016,-484626.4928
UD:T$:CRR 0418911048,26658.3779
UD:T$:CRR 0418911062,234874.6241
UD:T$:CRR 0418911091,-383351.6062
UD:T$:CRR 0418911106,350300.9813
UD:T$:CRR 0418911108,-71665.0595
UD:T$:CRR 0418911117,235003.6666
UD:T$:CRR 0418911470,26138.1779
UD:T$:CRR 0418911481,-54802.9593
UD:T$:CRR 0418911483,37115.3406
UD:T$:CRR 0418911500,-342005.3815
UD:T$:CRR 0418911513,-277024.9555
UD:T$:CRR 0418911520,-134282.0969
UD:T$:CRR 0418911543,-626318.7425
UD:T$:CRR 0418911555,203463.9105
UD:T$:CRR 0418911561,279333.6397
UD:T$:CRR 0418911618,693202.6072
UD:T$:CRR 0418911622,183316.5444
UD:T$:CRR 0418911690,322112.1264
UD:T$:CRR 0418911692,197950.5206
UD:T$:CRR 0418911717,-72052.5095
UD:T$:CRR 0418911759,166788.0530
UD:T$:CRR 0418911804,241887.7990
UD:T$:CRR 0418911805,241887.7805
UD:T$:CRR 0418911996,-276981.9030
UD:T$:CRR 0418912035,-150912.7623
UD:T$:CRR 0418912042,-18877.3126
UD:T$:CRR 0418917421,6400.7747
UD:T$:CRR 0418917609,770582.7147
UD:T$:CRR 0418918141,-276895.7980
UD:T$:CRR 0418918399,-196598.9814
UD:T$:CRR 0418918463,-188118.1700
UD:T$:CRR 0418918633,-29585.9284
UD:T$:CRR 0418918661,112243.4034
UD:T$:CRR 0418918680,-58571.3834
UD:T$:CRR 0418918706,112243.4117
UD:T$:CRR 0418918713,112243.3951
UD:T$:CRR 0418918783,-58571.3609
UD:T$:CRR 0418918805,50966.1815
UD:T$:CRR 0418918855,-58571.3778
UD:T$:CRR 0418918880,-161936.3565
UD:T$:CRR 0418918886,-1276141.1640
UD:T$:CRR 0418918887,-29456.7245
UD:T$:CRR 0418918915,-71578.9595
UD:T$:CRR 0418919438,-267932.9939
UD:T$:CRR 0418919561,-685281.2762
UD:T$:CRR 0418919579,-86956.6459
UD:T$:CRR 0418919616,-1219836.7103
UD:T$:CRR 0418919641,-268191.2861
UD:T$:CRR 0418919679,-626275.6250
UD:T$:CRR 0418919705,27661.0757
UD:T$:CRR 0418919808,203636.4319
UD:T$:CRR 0418919820,203636.4298
UD:T$:CRR 0418919824,203636.4277
UD:T$:CRR 0419860294,-574.0058
UD:T$:CRR 0419861464,-2882944.7448
UD:T$:CRR 0419861465,-383543.4060
UD:T$:CRR 0419861567,-524335.4342
UD:T$:CRR 0419862946,-26679.2292
UD:T$:CRR 0419863006,-7902.6810
UD:T$:CRR 0419863024,-97510.4035
UD:T$:CRR 0419863052,-2727525.6362
UD:T$:CRR 0419863054,-97510.3523
UD:T$:CRR 0419863055,-1727466.7567
UD:T$:CRR 0419863057,-26765.3392
UD:T$:CRR 0419863094,-378430.1947
UD:T$:CRR 0419863100,-7859.8260
UD:T$:CRR 0419863142,-26550.0642
UD:T$:CRR 0419863166,-2727094.4362
UD:T$:CRR 0419863174,-4006011.3933
UD:T$:CRR 0419863194,-28613.8773
UD:T$:CRR 0419863212,-1643847.4346
UD:T$:CRR 0419863217,-798547.1353
UD:T$:CRR 0419863238,-281007.6206
UD:T$:CRR 0419863243,7110.6609
UD:T$:CRR 0419863246,-62012.2737
UD:T$:CRR 0419863338,-584200.7086
UD:T$:CRR 0419863341,-655314.6198
UD:T$:CRR 0419863346,-51086.3361
UD:T$:CRR 0419863349,-118474.4379
UD:T$:CRR 0419863350,-1643890.4896
UD:T$:CRR 0419863365,-1726993.1517
UD:T$:CRR 0419863367,-2727137.5562
UD:T$:CRR 0419863373,-258220.1843
UD:T$:CRR 0419863396,41772.2133
UD:T$:CRR 0419863403,-4087580.6806
UD:T$:CRR 0419863407,-579385.5333
UD:T$:CRR 0419863546,-1726907.0417
UD:T$:CRR 0419863553,-135218.8167
UD:T$:CRR 0419863570,-591262.7354
UD:T$:CRR 0419863576,-295670.9281
UD:T$:CRR 0419863584,-3601143.6339
UD:T$:CRR 0419863597,-3601014.2847
UD:T$:CRR 0419863629,-345038.6206
UD:T$:CRR 0419863630,-344565.0706
UD:T$:CRR 0419863631,-121729.5708
UD:T$:CRR 0419863632,-135175.7617
UD:T$:CRR 0419863633,-383414.2349
UD:T$:CRR 0419863635,-497925.3413
UD:T$:CRR 0419863636,-2447313.9544
UD:T$:CRR 0419863637,-3483590.2167
UD:T$:CRR 0419863767,-1056095.5182
UD:T$:CRR 0419864702,391386.0759
UD:T$:CRR 0419864714,276916.9354
UD:T$:CRR 0419864723,276917.1294
UD:T$:CRR 0419864726,276917.0951
UD:T$:CRR 0419864737,213155.0878
UD:T$:CRR 0419864740,890653.8983
UD:T$:CRR 0419864756,213198.1478
UD:T$:CRR 0419864760,283970.9399
UD:T$:CRR 0419864778,450138.9185
UD:T$:CRR 0419864783,890740.0183
UD:T$:CRR 0419864809,279288.7742
UD:T$:CRR 0419864814,279288.7694
UD:T$:CRR 0419864821,272121.2567
UD:T$:CRR 0419864826,279288.7887
UD:T$:CRR 0419864828,279288.7839
UD:T$:CRR 0419864963,213241.2844
UD:T$:CRR 0419865233,41858.4066
UD:T$:CSG 0418908314,2650903.4740
UD:T$:CSG 0418908317,2650903.4775
UD:T$:CSG 0418908319,2650903.4792
UD:T$:CSG 0418908320,2650903.4809
UD:T$:CSG 0418908323,2650903.4826
UD:T$:CSG 0418908325,2650903.4844
UD:T$:CSG 0418908326,2650903.4861
UD:T$:CSG 0418908327,2650903.4878
UD:T$:CSG 0418908330,2650903.4895
UD:T$:CSG 0418918052,7412840.6167
UD:T$:CSG 0419866247,646657.7393
UD:T$:CST 0418857098,1255279.3659
UD:T$:CST 0418857987,10511406.4782
UD:T$:CST 0418858239,3287414.2837
UD:T$:CST 0418858395,7292394.2451
UD:T$:CST 0418858396,7292394.2463
UD:T$:CST 0418858397,7292394.2476
UD:T$:CST 0418858399,7292394.2488
UD:T$:CST 0418858409,7292394.2438
UD:T$:CST 0418858412,7292394.2501
UD:T$:CST 0418858987,7560522.7218
UD:T$:CST 0418858988,7560522.7304
UD:T$:CST 0418858990,7560522.7288
UD:T$:CST 0418859306,2581679.8678
UD:T$:CST 0418860249,6592640.3448
UD:T$:CST 0418911446,7560221.3519
UD:T$:CST 0419862128,2624451.3977
UD:T$:CST 0419862130,2624451.4005
UD:T$:CST 0419862131,2624451.4033
UD:T$:CST 0419862669,2624752.7766
UD:T$:CST 0419863793,2625054.1577
UD:T$:CST 0419863794,2625054.1589
UD:T$:CST 0419863795,2625054.1602
UD:T$:CST 0419863797,2625054.1614
UD:T$:CST 0419863800,2625054.1564
UD:T$:CST 0419863801,2625054.1627
UD:T$:CST 0419863804,2625054.1639
UD:T$:CST 0419863805,2625054.1552
UD:T$:CST 0419863807,2625054.1652
UD:T$:CST 0419863809,2625054.1664
UD:T$:CST 0419863810,2625054.1539
UD:T$:CST 0419863820,2625054.1677
UD:T$:CST 0419863827,2625054.1689
UD:T$:CST 0419864298,8403872.2804
UD:T$:CST 0419864299,8404001.4519
UD:T$:CST 0419864303,8403872.2813
UD:T$:CST 0419864310,8404001.4511
UD:T$:CST 0419864324,8404001.4504
UD:T$:CST 0419864359,8403958.3988
UD:T$:CST 0419864363,8404001.4527
UD:T$:CST 0419865622,4111621.9727
UD:T$:CST 0419865882,5506971.0435
UD:T$:CST 0419865883,5506971.0385
UD:T$:CST 0419865884,5506971.0485
UD:T$:CST 0419865887,5506971.0335
UD:T$:CST 0419865888,5506971.0535
UD:T$:CST 0419865892,5506971.0585
UD:T$:CST 0419865894,5506971.0635
UD:T$:CST 0419865939,5506971.0285
UD:T$:CST 0419866278,3348156.2151
UD:T$:CST 0419866410,3348156.2138
UD:T$:CST 0419866415,3348156.2132
UD:T$:CST 0419866546,3440402.6359
UD:T$:CST 0419866559,3440795.0304
UD:T$:CVT 0418850009,120231.5106
UD:T$:CVT 0418850015,120231.5118
UD:T$:CVT 0418850023,120274.5590
UD:T$:CVT 0418850038,2591650.6905
UD:T$:CVT 0418850071,81548.1213
UD:T$:CVT 0418850280,214692.9343
UD:T$:CVT 0418850359,840736.4979
UD:T$:CVT 0418850413,612033.6441
UD:T$:CVT 0418850441,840736.4935
UD:T$:CVT 0418850627,840736.5001
UD:T$:CVT 0418850702,480513.9785
UD:T$:CVT 0418851112,1559888.9874
UD:T$:CVT 0418851127,1559888.9913
UD:T$:CVT 0418851465,-267612.2974
UD:T$:CVT 0418851503,179929.7404
UD:T$:CVT 0418851584,-267483.1325
UD:T$:CVT 0418851694,97415.5040
UD:T$:CVT 0418851916,840779.5441
UD:T$:CVT 0418851953,840779.5488
UD:T$:CVT 0418851961,840779.5512
UD:T$:CVT 0418851982,-28974.3814
UD:T$:CVT 0418852014,-28974.4252
UD:T$:CVT 0418852484,840779.5535
UD:T$:CVT 0418852525,1276043.5866
UD:T$:CVT 0418852529,1276043.5969
UD:T$:CVT 0418852539,1276301.9034
UD:T$:CVT 0418852551,1276301.8847
UD:T$:CVT 0418852588,-29189.6377
UD:T$:CVT 0418852691,840779.5324
UD:T$:CVT 0418852694,840779.5348
UD:T$:CVT 0418852702,840779.5371
UD:T$:CVT 0418852723,349030.5678
UD:T$:CVT 0418852756,2591564.5623
UD:T$:CVT 0418853657,611990.7741
UD:T$:CVT 0418853889,1072404.2353
UD:T$:CVT 0418853897,1072404.2522
UD:T$:CVT 0418853898,1072404.2691
UD:T$:CVT 0418853981,2130446.1811
UD:T$:CVT 0418854733,2398900.9481
UD:T$:CVT 0418854774,386057.3565
UD:T$:CVT 0418854777,386057.3551
UD:T$:CVT 0418856070,2591736.7140
UD:T$:CVT 0418856366,263861.4030
UD:T$:CVT 0418856367,263861.4042
UD:T$:CVT 0418856369,263861.4055
UD:T$:CVT 0418856370,263861.4067
UD:T$:CVT 0418856371,263861.4080
UD:T$:CVT 0418856373,263861.4092
UD:T$:CVT 0418856375,263861.4105
UD:T$:CVT 0418856387,263861.4117
UD:T$:CVT 0418856566,1184022.3877
UD:T$:CVT 0418856708,-613470.9136
UD:T$:CVT 0418856710,-613470.9147
UD:T$:CVT 0418856731,946466.8390
UD:T$:CVT 0418856871,226386.0268
UD:T$:CVT 0418856872,226386.0256
UD:T$:CVT 0418856873,226386.0281
UD:T$:CVT 0418856874,226386.0293
UD:T$:CVT 0418856877,226386.0243
UD:T$:CVT 0418857567,2130489.2170
UD:T$:CVT 0418857748,97415.5390
UD:T$:CVT 0418857756,97415.5193
UD:T$:CVT 0418858720,309854.5508
UD:T$:CVT 0418858729,309854.5670
UD:T$:CVT 0418858746,214199.4821
UD:T$:CVT 0418858801,122995.1355
UD:T$:CVT 0418858830,122995.1370
UD:T$:CVT 0418858879,122995.1378
UD:T$:CVT 0418858974,-268257.9763
UD:T$:CVT 0418858977,-268257.9675
UD:T$:CVT 0418858979,-268257.9850
UD:T$:CVT 0418859009,122995.1386
UD:T$:CVT 0418859025,-268257.9588
UD:T$:CVT 0418859097,122995.1394
UD:T$:CVT 0418859409,557813.5187
UD:T$:CVT 0418859476,2431466.7686
UD:T$:CVT 0418859477,2431466.7699
UD:T$:CVT 0418859478,2431466.7711
UD:T$:CVT 0418859479,2431466.7674
UD:T$:CVT 0418859480,2431466.7724
UD:T$:CVT 0418859481,2431466.7661
UD:T$:CVT 0418859482,2431466.7649
UD:T$:CVT 0418859483,2431466.7636
UD:T$:CVT 0418859688,2431466.7736
UD:T$:CVT 0418859689,2431466.7749
UD:T$:CVT 0418859694,2431466.7624
UD:T$:CVT 0418859696,2431466.7611
UD:T$:CVT 0418859697,2431466.7599
UD:T$:CVT 0418859698,2431466.7586
UD:T$:CVT 0418859861,226386.0418
UD:T$:CVT 0418859863,226386.0431
UD:T$:CVT 0418860063,126963.1149
UD:T$:CVT 0418860156,126963.1134
UD:T$:CVT 0418860166,557813.5174
UD:T$:CVT 0418860174,557770.4810
UD:T$:CVT 0418860221,147252.5052
UD:T$:CVT 0418860223,147252.5066
UD:T$:CVT 0418860238,557813.5199
UD:T$:CVT 0418907436,1399001.0482
UD:T$:CVT 0418908481,999331.5923
UD:T$:CVT 0418908484,999245.4892
UD:T$:CVT 0418908486,999245.4939
UD:T$:CVT 0418908488,999245.4923
UD:T$:CVT 0418908491,999245.4908
UD:T$:CVT 0418909309,49578.7874
UD:T$:CVT 0418909310,49578.7862
UD:T$:CVT 0418909311,49578.7887
UD:T$:CVT 0418909312,49578.7899
UD:T$:CVT 0418909313,49578.7912
UD:T$:CVT 0418909314,49578.7924
UD:T$:CVT 0418909316,49578.7937
UD:T$:CVT 0418909317,49578.7949
UD:T$:CVT 0418909318,49578.7962
UD:T$:CVT 0418909599,987343.2476
UD:T$:CVT 0418909600,987343.2489
UD:T$:CVT 0418909601,987343.2501
UD:T$:CVT 0418909602,987343.2464
UD:T$:CVT 0418909603,987343.2451
UD:T$:CVT 0418909604,987343.2439
UD:T$:CVT 0418909606,987343.2426
UD:T$:CVT 0418909608,987343.2414
UD:T$:CVT 0418909648,721335.7390
UD:T$:CVT 0418909649,721335.7377
UD:T$:CVT 0418909650,721335.7365
UD:T$:CVT 0418909651,721335.7352
UD:T$:CVT 0418909652,721335.7340
UD:T$:CVT 0418910955,1156787.7022
UD:T$:CVT 0418910970,1156787.7061
UD:T$:CVT 0418911232,377911.1508
UD:T$:CVT 0418911233,377911.1514
UD:T$:CVT 0418911234,377911.1521
UD:T$:CVT 0418911235,377911.1527
UD:T$:CVT 0418911236,377911.1533
UD:T$:CVT 0418911237,377911.1539
UD:T$:CVT 0418911259,905835.8471
UD:T$:CVT 0418911260,905835.8449
UD:T$:CVT 0418911261,905835.8403
UD:T$:CVT 0418911372,372495.3708
UD:T$:CVT 0418911605,377911.1577
UD:T$:CVT 0418911606,377911.1583
UD:T$:CVT 0418911609,377911.1589
UD:T$:CVT 0418911610,377911.1596
UD:T$:CVT 0418911611,377911.1602
UD:T$:CVT 0418911612,377911.1571
UD:T$:CVT 0418911615,377911.1564
UD:T$:CVT 0418911616,377911.1558
UD:T$:CVT 0418911617,377911.1552
UD:T$:CVT 0418911619,377911.1546
UD:T$:CVT 0418911631,-204162.8852
UD:T$:CVT 0418911783,226386.0368
UD:T$:CVT 0418911784,226386.0356
UD:T$:CVT 0418911785,226386.0343
UD:T$:CVT 0418911786,226386.0331
UD:T$:CVT 0418911787,226386.0318
UD:T$:CVT 0418911788,226386.0306
UD:T$:CVT 0418911794,226386.0381
UD:T$:CVT 0418911818,226386.0393
UD:T$:CVT 0418911819,226386.0406
UD:T$:CVT 0418917578,-613470.9070
UD:T$:CVT 0418917585,-613470.9092
UD:T$:CVT 0418917658,1824390.8423
UD:T$:CVT 0418917663,1825037.6048
UD:T$:CVT 0418917679,1825037.6079
UD:T$:CVT 0418917680,1825037.6095
UD:T$:CVT 0418917942,226472.1018
UD:T$:CVT 0418917962,226472.1003
UD:T$:CVT 0418917986,226472.0987
UD:T$:CVT 0418918097,2591650.6441
UD:T$:CVT 0418918374,1398957.9742
UD:T$:CVT 0418918565,377911.1414
UD:T$:CVT 0418918568,377911.1421
UD:T$:CVT 0418918569,377911.1408
UD:T$:CVT 0418918572,377911.1402
UD:T$:CVT 0418918575,377911.1396
UD:T$:CVT 0418918577,2591521.5279
UD:T$:CVT 0418918579,377911.1389
UD:T$:CVT 0418918580,377911.1427
UD:T$:CVT 0418918581,377911.1383
UD:T$:CVT 0418918582,377911.1433
UD:T$:CVT 0418918583,377911.1377
UD:T$:CVT 0418918597,377911.1371
UD:T$:CVT 0418918648,377911.1439
UD:T$:CVT 0418918890,2591564.5732
UD:T$:CVT 0418918986,2130360.1411
UD:T$:CVT 0418919238,2591607.6135
UD:T$:CVT 0418919259,611990.7672
UD:T$:CVT 0418919261,611947.9132
UD:T$:CVT 0418919360,377911.1364
UD:T$:CVT 0418919384,-58570.4973
UD:T$:CVT 0418919390,-58570.4993
UD:T$:CVT 0418919419,377911.1358
UD:T$:CVT 0418919428,377911.1352
UD:T$:CVT 0418919458,238519.3275
UD:T$:CVT 0418919459,238519.3282
UD:T$:CVT 0418919854,596763.8464
UD:T$:CVT 0419861680,378359.4302
UD:T$:CVT 0419861681,378359.4289
UD:T$:CVT 0419861682,378359.4277
UD:T$:CVT 0419861683,378359.4264
UD:T$:CVT 0419861684,378359.4252
UD:T$:CVT 0419861685,378359.4239
UD:T$:CVT 0419861686,378359.4227
UD:T$:CVT 0419861688,378359.4314
UD:T$:CVT 0419861750,-3684794.9391
UD:T$:CVT 0419861751,-3684794.9342
UD:T$:CVT 0419861752,-3684794.9439
UD:T$:CVT 0419861753,-3684794.9294
UD:T$:CVT 0419861754,-3684794.9245
UD:T$:CVT 0419861757,-1448700.2339
UD:T$:CVT 0419861758,-1448700.2352
UD:T$:CVT 0419861760,-1448700.2327
UD:T$:CVT 0419861761,-1448700.2364
UD:T$:CVT 0419861762,-1448700.2314
UD:T$:CVT 0419861763,-1448700.2377
UD:T$:CVT 0419861765,-1448700.2302
UD:T$:CVT 0419861767,-1448700.2389
UD:T$:CVT 0419861769,-1448700.2402
UD:T$:CVT 0419861772,-1448700.2414
UD:T$:CVT 0419861773,-1448700.2289
UD:T$:CVT 0419861777,-1448700.2277
UD:T$:CVT 0419861778,-1448700.2264
UD:T$:CVT 0419861781,46118.9204
UD:T$:CVT 0419861782,46118.9257
UD:T$:CVT 0419861783,46118.9310
UD:T$:CVT 0419861785,46118.9018
UD:T$:CVT 0419861786,46118.8832
UD:T$:CVT 0419861787,46118.8885
UD:T$:CVT 0419861789,46118.8859
UD:T$:CVT 0419861790,407339.3913
UD:T$:CVT 0419861791,407339.3900
UD:T$:CVT 0419861792,407339.3925
UD:T$:CVT 0419861793,407339.3938
UD:T$:CVT 0419861794,407339.3950
UD:T$:CVT 0419861795,407339.3963
UD:T$:CVT 0419861796,407339.3975
UD:T$:CVT 0419862406,450213.8008
UD:T$:CVT 0419862437,248281.6151
UD:T$:CVT 0419862439,248281.6174
UD:T$:CVT 0419862440,248281.6190
UD:T$:CVT 0419862441,248281.6049
UD:T$:CVT 0419862442,248281.6065
UD:T$:CVT 0419862443,248281.6205
UD:T$:CVT 0419862490,248281.6182
UD:T$:CVT 0419862528,-942140.4828
UD:T$:CVT 0419862530,-942140.4766
UD:T$:CVT 0419862531,-942140.4703
UD:T$:CVT 0419862533,-942140.4641
UD:T$:CVT 0419862534,-942140.4578
UD:T$:CVT 0419862538,248281.6198
UD:T$:CVT 0419862581,113931.6530
UD:T$:CVT 0419862586,113931.6498
UD:T$:CVT 0419862588,113931.6514
UD:T$:CVT 0419862590,113931.6545
UD:T$:CVT 0419862661,450213.8016
UD:T$:CVT 0419862673,98305.9621
UD:T$:CVT 0419862674,98305.9662
UD:T$:CVT 0419862676,157558.6318
UD:T$:CVT 0419862678,121602.8800
UD:T$:CVT 0419862681,117001.7046
UD:T$:CVT 0419862683,121645.7328
UD:T$:CVT 0419862686,2137078.8032
UD:T$:CVT 0419862687,2137078.8044
UD:T$:CVT 0419862688,2137078.8057
UD:T$:CVT 0419862689,2137078.8069
UD:T$:CVT 0419862690,2137078.8082
UD:T$:CVT 0419862691,2137078.8094
UD:T$:CVT 0419862692,2137078.8107
UD:T$:CVT 0419862693,2137078.8019
UD:T$:CVT 0419862695,2137078.8007
UD:T$:CVT 0419862696,2137078.7994
UD:T$:CVT 0419862697,2137078.7982
UD:T$:CVT 0419862700,2137078.7969
UD:T$:CVT 0419862701,2137078.7882
UD:T$:CVT 0419862702,2137078.7894
UD:T$:CVT 0419862703,2137078.7869
UD:T$:CVT 0419862704,2137078.7907
UD:T$:CVT 0419862706,2137078.7857
UD:T$:CVT 0419862707,2137078.7919
UD:T$:CVT 0419862708,2137078.7932
UD:T$:CVT 0419862709,2137078.7844
UD:T$:CVT 0419862710,2137078.7832
UD:T$:CVT 0419862711,2137078.7819
UD:T$:CVT 0419862712,2137078.7957
UD:T$:CVT 0419862713,2137078.7807
UD:T$:CVT 0419862721,117001.7018
UD:T$:CVT 0419862723,117001.6989
UD:T$:CVT 0419862731,98305.9580
UD:T$:CVT 0419862736,98305.9702
UD:T$:CVT 0419862741,121602.8766
UD:T$:CVT 0419862742,121602.8732
UD:T$:CVT 0419862750,-1991554.7726
UD:T$:CVT 0419862752,-1991640.8832
UD:T$:CVT 0419862760,-3529640.0775
UD:T$:CVT 0419862763,-3529640.0712
UD:T$:CVT 0419862768,-3529640.0650
UD:T$:CVT 0419862769,-3529640.0587
UD:T$:CVT 0419862771,-1991554.7688
UD:T$:CVT 0419862772,203247.2072
UD:T$:CVT 0419862781,164251.6913
UD:T$:CVT 0419862782,164251.6926
UD:T$:CVT 0419862783,164251.6938
UD:T$:CVT 0419862784,164251.6951
UD:T$:CVT 0419862785,164251.6963
UD:T$:CVT 0419862786,164251.6976
UD:T$:CVT 0419862787,164251.6988
UD:T$:CVT 0419862798,248281.6213
UD:T$:CVT 0419862863,-2810620.6875
UD:T$:CVT 0419862864,-2810620.6887
UD:T$:CVT 0419862865,-2810620.6862
UD:T$:CVT 0419862866,-2810620.6900
UD:T$:CVT 0419862867,-2810620.6850
UD:T$:CVT 0419862868,-2810620.6837
UD:T$:CVT 0419862869,-2810620.6825
UD:T$:CVT 0419862870,-2810620.6812
UD:T$:CVT 0419862871,-2810620.6912
UD:T$:CVT 0419862877,-2810620.6800
UD:T$:CVT 0419862881,-2810620.7037
UD:T$:CVT 0419862882,-2810620.7025
UD:T$:CVT 0419862883,-2810620.7050
UD:T$:CVT 0419862884,-2810620.7012
UD:T$:CVT 0419862885,-2810620.7000
UD:T$:CVT 0419862886,-2810620.6987
UD:T$:CVT 0419862887,-2810620.6975
UD:T$:CVT 0419862888,-2810620.6962
UD:T$:CVT 0419862890,-2810620.7062
UD:T$:CVT 0419862891,-2810620.7075
UD:T$:CVT 0419862892,-2810620.6950
UD:T$:CVT 0419862893,-2810620.7087
UD:T$:CVT 0419862932,256613.8913
UD:T$:CVT 0419863107,450213.8024
UD:T$:CVT 0419863110,459683.8178
UD:T$:CVT 0419863111,459683.8053
UD:T$:CVT 0419863113,459683.8116
UD:T$:CVT 0419863116,459683.7928
UD:T$:CVT 0419863131,187108.4194
UD:T$:CVT 0419863132,187065.5360
UD:T$:CVT 0419863177,962667.3737
UD:T$:CVT 0419863182,388057.2578
UD:T$:CVT 0419863184,-1293931.9942
UD:T$:CVT 0419863185,-1293931.9955
UD:T$:CVT 0419863186,-1293931.9930
UD:T$:CVT 0419863189,-1293931.9917
UD:T$:CVT 0419863190,-1293931.9905
UD:T$:CVT 0419863191,-1293931.9892
UD:T$:CVT 0419863192,-1293931.9880
UD:T$:CVT 0419863193,388057.2600
UD:T$:CVT 0419863236,388014.4063
UD:T$:CVT 0419863239,388014.4044
UD:T$:CVT 0419863276,20173.2004
UD:T$:CVT 0419863277,20173.1873
UD:T$:CVT 0419863283,187065.5060
UD:T$:CVT 0419863342,450213.8020
UD:T$:CVT 0419863453,-1447753.0842
UD:T$:CVT 0419863455,-1447753.0795
UD:T$:CVT 0419863628,404258.4180
UD:T$:CVT 0419863641,114401.2383
UD:T$:CVT 0419863649,2137078.8119
UD:T$:CVT 0419863652,2137078.8132
UD:T$:CVT 0419863658,2137078.7944
UD:T$:CVT 0419863685,1991779.9401
UD:T$:CVT 0419863724,248281.6252
UD:T$:CVT 0419863727,248281.6245
UD:T$:CVT 0419863811,248281.6221
UD:T$:CVT 0419863991,45731.4638
UD:T$:CVT 0419863992,45731.4651
UD:T$:CVT 0419863993,45731.4626
UD:T$:CVT 0419863995,45731.4613
UD:T$:CVT 0419863996,45731.4663
UD:T$:CVT 0419863997,45731.4601
UD:T$:CVT 0419863998,45731.4676
UD:T$:CVT 0419863999,45731.4688
UD:T$:CVT 0419864001,45731.4701
UD:T$:CVT 0419864002,45731.4588
UD:T$:CVT 0419864003,45731.4576
UD:T$:CVT 0419864004,45731.4563
UD:T$:CVT 0419864007,45731.4713
UD:T$:CVT 0419864201,407253.2453
UD:T$:CVT 0419864335,2137078.8269
UD:T$:CVT 0419864336,2137078.8257
UD:T$:CVT 0419864337,2137078.8244
UD:T$:CVT 0419864340,2137078.8232
UD:T$:CVT 0419864342,2137078.8219
UD:T$:CVT 0419864343,2137078.8207
UD:T$:CVT 0419864344,2137078.8194
UD:T$:CVT 0419864347,2137078.8182
UD:T$:CVT 0419864357,2137078.8282
UD:T$:CVT 0419864360,2137078.8294
UD:T$:CVT 0419864362,2137078.8307
UD:T$:CVT 0419864364,2137078.8319
UD:T$:CVT 0419864397,46248.1788
UD:T$:CVT 0419864419,46248.1820
UD:T$:CVT 0419864455,2497880.4067
UD:T$:CVT 0419864473,2497880.3899
UD:T$:CVT 0419864507,46463.4718
UD:T$:CVT 0419864521,46678.7616
UD:T$:CVT 0419864545,-73566.6735
UD:T$:CVT 0419864551,-73566.6746
UD:T$:CVT 0419864563,159753.1423
UD:T$:CVT 0419864564,159753.1362
UD:T$:CVT 0419864566,159753.1382
UD:T$:CVT 0419864567,407253.2281
UD:T$:CVT 0419864569,407253.2219
UD:T$:CVT 0419864573,121079.8882
UD:T$:CVT 0419864575,121079.8872
UD:T$:CVT 0419864640,1101232.9938
UD:T$:CVT 0419864641,1101232.9925
UD:T$:CVT 0419864642,1101232.9950
UD:T$:CVT 0419864643,1101232.9963
UD:T$:CVT 0419864644,1101232.9975
UD:T$:CVT 0419864646,1101232.9988
UD:T$:CVT 0419864647,1101233.0000
UD:T$:CVT 0419864649,1101233.0013
UD:T$:CVT 0419864658,-1247296.2831
UD:T$:CVT 0419864661,-1247296.2773
UD:T$:CVT 0419864662,-1247296.2888
UD:T$:CVT 0419864667,-1247296.2946
UD:T$:CVT 0419864668,-1247296.3004
UD:T$:CVT 0419864670,-1247296.3062
UD:T$:CVT 0419864673,-1247296.2715
UD:T$:CVT 0419864677,-1247296.2657
UD:T$:CVT 0419864680,-1247296.2599
UD:T$:CVT 0419864683,-1247296.2542
UD:T$:CVT 0419864692,2497923.5522
UD:T$:CVT 0419864695,1101233.0025
UD:T$:CVT 0419864761,1101233.0038
UD:T$:CVT 0419864764,1101233.0050
UD:T$:CVT 0419864765,1101233.0063
UD:T$:CVT 0419864766,1101233.0075
UD:T$:CVT 0419864767,1101233.0088
UD:T$:CVT 0419864773,1101233.0100
UD:T$:CVT 0419864776,1101233.0113
UD:T$:CVT 0419864831,600322.3553
UD:T$:CVT 0419864835,600322.3572
UD:T$:CVT 0419864839,343998.6484
UD:T$:CVT 0419864841,343998.6456
UD:T$:CVT 0419864855,-1003857.8589
UD:T$:CVT 0419864856,-1003857.8583
UD:T$:CVT 0419864858,-1003857.8577
UD:T$:CVT 0419864859,-1003857.8596
UD:T$:CVT 0419864861,-1003857.8571
UD:T$:CVT 0419864863,-1003857.8602
UD:T$:CVT 0419864868,-1003857.8608
UD:T$:CVT 0419864871,-1003857.8614
UD:T$:CVT 0419864882,-1003857.8621
UD:T$:CVT 0419864923,-1003857.8627
UD:T$:CVT 0419864924,-1003857.8633
UD:T$:CVT 0419864960,2497880.4101
UD:T$:CVT 0419865000,73693.6709
UD:T$:CVT 0419865001,73693.6696
UD:T$:CVT 0419865002,73693.6721
UD:T$:CVT 0419865004,73693.6684
UD:T$:CVT 0419865005,73693.6734
UD:T$:CVT 0419865006,73693.6671
UD:T$:CVT 0419865007,73693.6746
UD:T$:CVT 0419865008,73693.6659
